.	AUX

Pro	JJ
dan	CW
kontra	JJ
menyangkut	VP
opsi	NN
yang	CW
akan	VP
diambil	VP
pemerintah	NN
untuk	CW
privatisasi	NN
baja	NN
plat	NN
merah	JJ
ini	CW
masih	VP
mengemuka	VP
,	AUX
selain	CW
opsi	NN
strategis	JJ
sale	AUX
.	AUX

Sederet	NN
perusahaan	NN
baja	NN
berskala	VP
internasional	JJ
yang	CW
berminat	VP
membeli	VP
saham	NN
KS	NNP
dengan	CW
pola	NN
strategic	AUX
sales	AUX
antara	CW
lain	JJ
Arcelor	NNP
Mittal	NNP
,	AUX
BlueScope	NNP
,	AUX
Tata	NNP
Steel	NNP
,	AUX
Pohong	NNP
Steel	NNP
dan	CW
Essar	NNP
Steel	NNP
.	AUX

Menurut	CW
Sofyan	NNP
Djalil	NNP
,	AUX
ide	NN
privatisasi	NN
melalui	CW
penjualan	NN
strategis	JJ
maupun	CW
IPO	AUX
merupakan	VP
langkah	NN
yang	CW
bagus	JJ
demi	CW
meningkatkan	VP
kapasitas	NN
produksi	NN
PT	NNP
Krakatau	NNP
Steel	NNP
.	AUX

Bagi	CW
kita	NN
yang	CW
penting	JJ
tujuan	NN
-nya	NN
tercapai	VP
KS	NNP
bisa	VP
meningkatkan	VP
kapasitas	NN
paling	CW
sedikit	VP
5	NUM
juta	NUM
ton	NN
per	CW
tahun	NN
,	AUX
kata	VP
-nya	NN
.	AUX

Sesungguhnya	CW
kebutuhan	NN
dana	NN
untuk	CW
investasi	NN
saat	NN
ini	CW
tidak	CW
lagi	CW
untuk	CW
pembangunan	NN
ground	AUX
field	AUX
karena	CW
KS	NNP
telah	VP
memiliki	VP
infrastruktur	NN
seperti	CW
pelabuhan	NN
,	AUX
tanah	NN
,	AUX
listrik	NN
dan	CW
air	NN
.	AUX

Hasil	NN
perolehan	NN
dana	NN
dari	CW
percepatan	NN
IPO	AUX
digunakan	VP
untuk	CW
meningkatkan	VP
teknologi	NN
,	AUX
kata	VP
-nya	NN
.	AUX

Namun	CW
sejumlah	NUM
analis	NN
dan	CW
pengamat	NN
pasar modal	NN
menilai	VP
saat	NN
ini	CW
bukan	CW
waktu	NN
yang	CW
tepat	JJ
bagi	CW
KS	NNP
untuk	CW
mencatat	VP
saham	NN
di	CW
Bursa	NNP
Efek	NNP
Indonesia	NNP
BEI	NNP
karena	CW
sentimen	NN
pasar	NN
masih	VP
negatif	JJ
.	AUX

Kalau	CW
situasi	NN
-nya	NN
pasar	NN
buruk	JJ
seperti	CW
sekarang	NN
,	AUX
kita	NN
lepas	JJ
dahulu	NN
sebesar	JJ
5	NUM
persen	NUM
.	AUX

Tetapi	CW
kalau	CW
pasar	NN
sudah	VP
bagus	JJ
akan	VP
kita	NN
tambah	VP
,	AUX
dan	CW
dicatat	VP
sebesar	JJ
40	NUM
persen	NUM
yang	CW
dijual	VP
'	AUX
additional	AUX
share	AUX
'	AUX
,	AUX
kata	VP
-nya	NN
.	AUX

Ia	NN
mengakui	VP
,	AUX
pemerintah	NN
menghadapi	VP
posisi	NN
yang	CW
sulit	JJ
dalam	CW
melakukan	VP
privatisasi	NN
KS	NNP
tersebut	CW
karena	CW
masalah	NN
-nya	NN
bukan	CW
lagi	CW
masalah	NN
teknis	JJ
ekonomi	NN
tetapi	CW
juga	CW
dipengaruhi	VP
ekonomi	NN
politik	NN
.	AUX

Karena	CW
itu	CW
saya	NN
ingin	CW
katakan	VP
agar	CW
DPR	NNP
segera	CW
membuat	VP
keputusan	NN
.	AUX

Jangan	CW
sampai	CW
kita	NN
terus	CW
berwacana	VP
seperti	CW
ini	CW
sampai	CW
akhir	NN
tahun	NN
tidak	CW
ada	VP
keputusan	NN
ya	AUx
atau	CW
tidak	CW
,	AUX
ujar	VP
mantan	JJ
Menkominfo	NNP
ini	CW
.	AUX

Ia	NN
juga	CW
mengatakan	VP
,	AUX
pembicaraan	NN
tentang	CW
KS	NNP
telah	VP
pula	CW
penuh	JJ
dengan	CW
kecurigaan	NN
dan	CW
masalah	NN
politik	NN
yang	CW
dijadikan	VP
amunisi	NN
praktisi	NN
politik	NN
.	AUX

Terkait	VP
privatisasi	NN
melalui	CW
pola	NN
IPO	AUX
tersebut	CW
,	AUX
Sofyan	NNP
menjamin	VP
bahwa	CW
tidak	CW
ada	VP
komisi	NN
apa	CW
pun	CW
dan	CW
bagi	CW
siapa pun	CW
.	AUX

Tapi	CW
kalau	CW
IPO	AUX
tentu	CW
ada	VP
biaya	NN
yang	CW
biasa	JJ
atau	CW
normal	JJ
dikeluarkan	VP
yaitu	CW
untuk	CW
underwriter	AUX
fee	AUX
,	AUX
legal	AUX
fee	AUX
,	AUX
consulting	AUX
fee	AUX
,	AUX
dan	CW
arranger	AUX
fee	AUX
.	AUX

Kalau	CW
pejabat	NN
pemerintah	NN
menerima	VP
itu	CW
nama	NN
-nya	NN
gratifikasi	NN
,	AUX
ujar	VP
-nya	NN
.	AUX

Meski	CW
begitu	CW
,	AUX
Sofyan	NNP
tidak	CW
bersedia	VP
merinci	VP
lebih	CW
lanjut	VP
pihak	NN
penjamin	NN
emisi	NN
underwriter	AUX
dan	CW
konsultan	NN
yang	CW
dilibatkan	VP
dalam	CW
IPO	AUX
tersebut	CW
.	AUX

Dirjen	NNP
Pajak	NNP
Depkeu	NNP
,	AUX
Darmin	NNP
Nasution	NNP
mengatakan	VP
,	AUX
penerimaan	NN
pajak	NN
pada	CW
lima	NUM
bulan	NN
pertama	NUM
tahun	NN
2008	NUM
naik	VP
47,63	NUM
persen	NUM
menjadi	VP
Rp	AUX
217,3	NUM
triliun	NUM
dibanding	VP
periode	NN
yang	CW
sama	JJ
tahun	NN
lalu	CW
,	AUX
Rp	AUX
147,2	NUM
triliun	NUM
,	AUX
menyusul	VP
melonjak	VP
-nya	NN
penerimaan	NN
pajak	NN
migas	NN
.	AUX

Kenaikan	NN
penerimaan	NN
pajak	NN
migas	NN
kita	NN
mencapai	VP
60	NUM
persen	NUM
,	AUX
kata	VP
Darmin	NNP
di	CW
Jakarta	NNP
,	AUX
Jumat	NNP
.	AUX

Sedangkan	CW
jika	CW
dibanding	VP
dengan	CW
target	NN
Januari	NNP
-	AUX
Mei	NNP
2008	NUM
,	AUX
tambah	VP
-nya	NN
,	AUX
angka	NN
tersebut	CW
lebih	CW
tinggi	JJ
13	NUM
persen	NUM
.	AUX

Dia	NN
melanjutkan	VP
,	AUX
penerimaan	NN
pajak	NN
non	CW
migas	NN
selama	CW
Januari	NNP
-	AUX
Mei	NNP
tercatat	VP
sebesar	JJ
Rp	AUX
189,4	NUM
triliun	NUM
,	AUX
atau	CW
naik	VP
45,19	NUM
persen	NUM
dibandingkan	VP
periode	NN
yang	CW
sama	JJ
tahun	NN
lalu	CW
,	AUX
sebesar	JJ
Rp	AUX
130,5	NUM
triliun	NUM
.	AUX

Sementara	CW
pajak	NN
migas	NN
pada	CW
periode	NN
yang	CW
sama	JJ
tercatat	VP
Rp	AUX
27,8	NUM
triliun	NUM
naik	VP
66,8	NUM
%	AUX
dibandingkan	VP
tahun	NN
sebelum	CW
-nya	NN
yang	CW
sebesar	JJ
Rp	AUX
16,7	NUM
triliun	NUM
.	AUX

Pajak	NN
non	CW
migas	NN
sebesar	JJ
itu	CW
,	AUX
jelas	VP
-nya	NN
,	AUX
diperoleh	VP
dari	CW
penerimaan	NN
PBB	NNP
yang	CW
mencapai	VP
500	NUM
persen	NUM
dari	CW
Rp	AUX
914	NUM
miliar	NUM
pada	CW
2007	NUM
menjadi	VP
Rp	AUX
5,6	NUM
triliun	NUM
.	AUX

PPh	NN
juga	CW
naik	VP
39,4	NUM
persen	NUM
,	AUX
PPn	NN
BM	NN
naik	VP
46,08	NUM
persen	NUM
,	AUX
dan	CW
BPHTB	NN
naik	VP
48,27	NUM
persen	NUM
.	AUX

Pajak	NN
non	CW
migas	NN
pada	CW
Mei	NNP
saja	CW
mencapai	VP
Rp	AUX
38,2	NUM
triliun	NUM
,	AUX
naik	VP
60,61	NUM
persen	NUM
dibandingkan	VP
Mei	NNP
2007	NUM
yang	CW
mencapai	VP
Rp	AUX
23,7	NUM
triliun	NUM
,	AUX
kata	VP
-nya	NN

Menurut	CW
-nya	NN
,	AUX
penerimaan	NN
pajak	NN
tersebut	CW
telah	VP
mencapai	VP
40,66	NUM
persen	NUM
dari	CW
target	NN
2008	NUM
,	AUX
padahal	CW
pada	CW
periode	NN
yang	CW
sama	JJ
tahun	NN
lalu	CW
,	AUX
baru	VP
tercapai	VP
34	NUM
persen	NUM
.	AUX

Bank	NNP
Dunia	NNP
menyatakan	VP
hingga	CW
saat	NN
ini	CW
belum	CW
memiliki	VP
rencana	NN
untuk	CW
membiayai	VP
proyek	NN
monorel	NN
di	CW
DKI	NNP
Jakarta	NNP
,	AUX
karena	CW
tidak	CW
masuk	VP
dalam	CW
prioritas	NN
proyek	NN
mereka	NN
,	AUX
namun	CW
mereka	NN
siap	VP
diajak	VP
berdialog	VP
terkait	VP
kemungkinan	NN
tersebut	CW
.	AUX

Kami	NN
belum	CW
berdiskusi	VP
secara	CW
spesifik	JJ
tentang	CW
itu	CW
karena	CW
itu	CW
memang	CW
bukan	CW
bagian	NN
dari	CW
prioritas	NN
kami	NN
saat	NN
ini	CW
.	AUX

Namun	CW
kami	NN
selalu	CW
terbuka	VP
untuk	CW
mendiskusikan	VP
ide-ide	NN
yang	CW
belum	CW
menjadi	VP
prioritas	NN
kami	NN
saat	NN
ini	CW
,	AUX
kata	VP
Kepala	NNP
Perwakilan	NNP
Bank	NNP
Dunia	NNP
untuk	CW
Indonesia	NNP
,	AUX
Joachim	NNP
von	NNP
Amsberg	NNP
kepada	CW
ANTARA	NNP
di	CW
Jakarta	NNP
,	AUX
akhir pekan	NN
ini	CW
.	AUX

Menurut	CW
-nya	NN
,	AUX
hingga	CW
saat	NN
ini	CW
komitmen	NN
Bank	NNP
Dunia	NNP
adalah	VP
untuk	CW
membantu	VP
program-program	NN
atau	CW
proyek-proyek	NN
yang	CW
menjadi	VP
prioritas	NN
pemerintah	NN
,	AUX
seperti	CW
proyek-proyek	NN
infrastruktur	NN
di	CW
daerah	NN
dan	CW
program	NN
pengentasan	NN
kemiskinan	NN
seperti	CW
Program	NN
Nasional	JJ
Pemberdayaan	NN
Masyarakat	NN
PNPM	NN

Status	NN
proyek	NN
monorel	NN
sendiri	NN
hingga	CW
kini	NN
masih	VP
belum	CW
jelas	JJ
setelah	CW
pemerintah pusat	NN
hanya	CW
mau	VP
menanggung	VP
sebagian	NUM
dari	CW
kebutuhan	NN
pembiayaan	NN
proyek	NN
yang	CW
merupakan	VP
ide	NN
Pemprov	NNP
DKI	NNP
Jakarta	NNP
tersebut	CW
.	AUX

Deputi	NNP
Kemeneg	NNP
PPN	NN
/	AUX
Bappenas	NNP
bidang	NN
Sarana	NN
Prasarana	NNP
,	AUX
Dedy	NNP
S	NNP
Priatna	NNP
mengatakan	VP
,	AUX
sebelum	CW
berpartisipasi	VP
,	AUX
pemerintah pusat	NN
mensyaratkan	VP
adanya	NN
perhitungan	NN
dasar	NN
anggaran	NN
yang	CW
telah	VP
dikeluarkan	VP
oleh	CW
Pemprov	NNP
DKI	NNP
Jakarta	NNP
dan	CW
PT	NNP
Jakarta	NNP
Monorel	NNP
JM	NNP
sebagai	CW
pelaksana	NN
proyek	NN
tersebut	CW
pada	CW
awal	NN
-nya	NN
,	AUX
seperti	CW
untuk	CW
tiang pancang	NN
dan	CW
lain	JJ
sebagai	CW
-nya	NN
.	AUX

Itu	CW
sudah	VP
disampaikan	VP
melalui	CW
surat	NN
Menko	NNP
Perekonomian	NNP
pada	CW
awal	NN
Mei	NNP
lalu	CW
kepada	CW
Pemprov	NNP
DKI	NNP
,	AUX
kata	VP
-nya	NN
.	AUX

Penghitungan	NN
itu	CW
pun	CW
,	AUX
jelas	VP
-nya	NN
,	AUX
harus	VP
dilakukan	VP
oleh	CW
sebuah	NN
lembaga	NN
penaksir	NN
yang	CW
independen	JJ
.	AUX

Kalau	CW
memang	CW
perhitungan	NN
keekonomian	NN
-nya	NN
tidak	CW
menunjang	VP
,	AUX
kata	VP
-nya	NN
,	AUX
pemerintah pusat	NN
tentu	CW
saja	CW
tidak	CW
akan	VP
berpartisipasi	VP
dalam	CW
proyek	NN
tersebut	CW
dan	CW
menyerahkan	VP
kepada	CW
swasta	JJ
.	AUX

Badan	NNP
Perencanaan	NNP
Pembangunan	NNP
Nasional	NNP
Bappenas	NNP
mengungkapkan	VP
,	AUX
kenaikan	NN
harga	NN
BBM	NN
bersubsidi	VP
mempengaruhi	VP
biaya	NN
operasional	JJ
dalam	CW
proyek-proyek	NN
yang	CW
dibiayai	VP
pinjaman	NN
luar negeri	NN
,	AUX
terutama	JJ
yang	CW
bersifat	VP
konstruksi	NN
sehingga	CW
ada	VP
kemungkinan	NN
penambahan	NN
pinjaman	NN
atau	CW
realokasi	NN
surplus	NN
pinjaman	NN
.	AUX

Secara	CW
umum	JJ
,	AUX
memang	CW
proyek-proyek	NN
yang	CW
bersifat	VP
konstruksional	AUX
dan	CW
'	AUX
multi	AUX
years	AUX
'	AUX
akan	VP
terpengaruh	VP
.	AUX

Tetapi	CW
memang	CW
dalam	CW
kontrak	NN
tender	NN
,	AUX
biasanya	CW
mereka	NN
memperhitungkan	VP
tentang	CW
kemungkinan	NN
seperti	CW
itu	CW
,	AUX
yang	CW
disebut	VP
eskalasi	NN
biaya	NN
atau	CW
biaya	NN
tidak	CW
terduga	VP
lain	JJ
-nya	NN
,	AUX
kata	VP
Sesmeneg	NNP
PPN	NN
/	AUX
Sestama	NNP
Bappenas	NNP
Syahrial	NNP
Loetan	NNP
kepada	CW
ANTARA	NNP
di	CW
Jakarta	NNP
,	AUX
Minggu	NNP
.	AUX

Hal	NN
itu	CW
,	AUX
lanjut	VP
dia	NN
,	AUX
menyebabkan	VP
lembaga	NN
kreditur	NN
kemudian	CW
memberi	VP
kelebihan	NN
anggaran	NN
,	AUX
untuk	CW
eskalasi	NN
biaya	NN
tersebut	CW
,	AUX
dari	CW
nilai	NN
hasil	NN
appraisal	AUX
mereka	NN
.	AUX

Sedangkan	CW
proyek-proyek	NN
yang	CW
berupa	VP
reformasi	NN
kebijakan	NN
,	AUX
tidak	CW
ada	VP
kelonggaran	NN
anggaran	NN
seperti	CW
itu	CW
,	AUX
jelas	VP
-nya	NN
.	AUX

Dia	NN
menjelaskan	VP
,	AUX
eskalasi	NN
biaya	NN
juga	CW
dapat	VP
disebabkan	VP
faktor	NN
inflasi	NN
.	AUX

Nanti	NN
kami	NN
harus	VP
meminta	VP
persetujuan	NN
lembaga	NN
kreditur	NN
untuk	CW
menggunakan	VP
kelonggaran	NN
dana	NN
itu	CW
,	AUX
kata	VP
-nya	NN
,	AUX
atau	CW
untuk	CW
merealokasi	VP
surplus	NN
pinjaman	NN
lain	JJ
-nya	NN
.	AUX

Kurs	NN
rupiah	NN
terhadap	CW
dolar	NN
AS	NNP
di	CW
pasar	NN
spot	AUX
antar	CW
bank	NN
Jakarta	NNP
,	AUX
Senin	NNP
pagi	NN
,	AUX
turun	VP
tajam	JJ
22	NUM
poin	NN
menjadi	VP
Rp	AUX
9.350	NUM
/	AUX
9.360	NUM
per	CW
dolar	NN
AS	NNP
dibanding	VP
penutupan	NN
akhir pekan	NN
lalu	CW
Rp	AUX
9.328	NUM
/	AUX
9.350	NUM
.	AUX

Ia	NN
mengatakan	VP
,	AUX
tekanan	NN
pasar	NN
terhadap	CW
rupiah	NN
cukup	CW
besar	JJ
,	AUX
sehingga	CW
mata uang	NN
Indonesia	NNP
sempat	VP
mencapai	VP
angka	NN
Rp	AUX
9.355	NUM
dolar	NN
AS	NNP
,	AUX
namun	CW
posisi	NN
itu	CW
tidak	CW
lama	JJ
bertahan	VP
dan	CW
kembali	VP
pada	CW
angka	NN
Rp	AUX
9.350	NUM
per	CW
dolar	NN
AS	NNP
.	AUX

Kami	NN
memperkirakan	VP
rupiah	NN
akan	VP
terus	CW
melemah	VP
,	AUX
karena	CW
dari	CW
pasar	NN
internal	JJ
belum	CW
ada	VP
isu	NN
yang	CW
mampu	JJ
memicu	VP
rupiah	NN
menguat	VP
,	AUX
meski	CW
Bank	NNP
Indonesia	NNP
BI	NNP
menyatakan	VP
akan	VP
tetap	CW
menjaga	VP
rupiah	NN
di	CW
pasar	NN
,	AUX
kata	VP
-nya	NN
.	AUX

Menurut	CW
dia	NN
,	AUX
BI	NNP
kemungkinan	VP
akan	VP
kembali	VP
masuk	VP
pasar	NN
melihat	VP
tekanan	NN
pasar	NN
terhadap	CW
rupiah	NN
semakin	CW
besar	JJ
.	AUX

BI	NNP
akan	VP
melepas	VP
cadangan	NN
dolar	NN
AS	NNP
untuk	CW
mengantisipasi	VP
tekanan	NN
tersebut	CW
,	AUX
sehingga	CW
tekanan	NN
pasar	NN
akan	VP
berkurang	VP
,	AUX
ucap	VP
-nya	NN
.	AUX

Rupiah	NN
,	AUX
lanjut	VP
dia	NN
,	AUX
apabila	CW
BI	NNP
masuk	VP
pasar	NN
maka	CW
posisi	NN
-nya	NN
diperkirakan	VP
akan	VP
berada	VP
di bawah	VP
angka	NN
Rp	AUX
9.350	NUM
per	CW
dolar	NN
AS	NNP
,	AUX

karena	CW
BI	NNP
menginginkan	VP
rupiah	NN
di bawah	VP
level	NN
Rp	AUX
9.3	NUM
per	CW
dolar	NN
AS	NNP
.	AUX

Kami	NN
optimis	NN
apabila	CW
BI	NNP
terus	CW
memantau	VP
posisi	NN
rupiah	NN
dan	CW
melakukan	VP
intervensi	NN
pasar	NN
,	AUX
maka	CW
rupiah	NN
akan	VP
berada	VP
di bawah	VP
angka	NN
Rp	AUX
9.300	NUM
per	CW
dolar	NN
AS	NNP
,	AUX
kata	VP
-nya	NN
.	AUX

Neraca	NN
Pembayaran	NN
Indonesia	NNP
NPI	NN
pada	CW
kuartal	NN
pertama	NUM
2008	NUM
mencatat	VP
surplus	NN
sekitar	CW
1,0	NUM
miliar	NUM
dolar	NN
AS	NNP
menjadi	VP
59,0	NUM
miliar	NUM
dolar	NN
AS	NNP
.	AUX

pembayaran	NN
utang	NN
luar negeri	NN
pemerintah	NN
posisi	NN
cadangan	NN
devisa	NN
per	CW
30	NUM
Mei	NNP
2008	NUM
sebesar	JJ
57,464	NUM
miliar	NUM
dolar	NN
AS	NNP
.	AUX

Surplus	NN
NPI	NNP
bersumber	VP
dari	CW
surplus	NN
transaksi	NN
berjalan	VP
yang	CW
mencapai	VP
sekitar	CW
2,8	NUM
miliar	NUM
dolar	NN
AS	NNP
,	AUX
yang	CW
ditopang	VP
oleh	CW
surplus	NN
transaksi	NN
berjalan	VP
adalah	VP
penerimaan	NN
ekspor	NN
yang	CW
melampaui	VP
pengeluaran	NN
impor	NN
serta	CW
penerimaan	NN
devisa	NN
dari	CW
transfer	VP
tenaga kerja	NN
Indonesia	NNP
di	CW
luar negeri	NN
.	AUX

Perkembangan	NN
transaksi	NN
berjalan	VP
tersebut	CW
mengindikasikan	VP
bahwa	CW
sektor	NN
eksternal	JJ
masih	VP
memberikan	VP
kontribusi	NN
positif	JJ
terhadap	CW
kinerja	NN
perekonomian	NN
domestik	JJ
.	AUX

Nilai	NN
ekspor	NN
selama	CW
kuartal	NN
pertama	NUM
2008	NUM
mencapai	VP
34,4	NUM
miliar	NUM
dolar	NN
AS	NNP
f.o.b	AUX
atau	CW
meningkat	VP
29,2	NUM
persen	NUM
dibandingkan	VP
periode	NN
yang	CW
sama	JJ
tahun	NN
2007	NUM
.	AUX

Nilai	NN
ekspor	NN
migas	NN
mencatat	VP
pertumbuhan	NN
tertinggi	JJ
,	AUX
yaitu	CW
61,7	NUM
persen	NUM
,	AUX
diikuti	VP
oleh	CW
nilai	NN
ekspor	NN
nonmigas	NN
yang	CW
tumbuh	VP
21,8	NUM
persen	NUM
.	AUX

Lonjakan	NN
harga	NN
minyak	NN
dan	CW
harga	NN
beberapa	NUM
komoditas	NN
ekspor	NN
nonmigas	NN
unggulan	NN
,	AUX
seperti	CW
minyak	NN
sawit	NN
,	AUX
karet	NN
,	AUX
dan	CW
timah	NN
,	AUX
serta	CW
kenaikan	NN
permintaan	NN
dunia	NN
menjadi	VP
pendorong	NN
kenaikan	NN
nilai	NN
ekspor	NN
tersebut	CW
.	AUX

Dalam	CW
periode	NN
yang	CW
sama	JJ
nilai	NN
impor	NN
mencapai	VP
26,8	NUM
miliar	NUM
dolar	NN
AS	NNP
f.o.b	AUX
atau	CW
meningkat	VP
41,9	NUM
persen	NUM
dan	CW
ini	CW
menunjukkan	VP
masih	VP
kuat	JJ
-nya	NN
kegiatan	NN
ekonomi	NN
.	AUX

Defisit	NN
yang	CW
mencapai	VP
sekitar	CW
1,4	NUM
miliar	NUM
dolar	NN
AS	NNP
itu	CW
sebagian	NUM
disebabkan	VP
oleh	CW
menurun	VP
-nya	NN
arus	NN
masuk	VP
modal	NN
portofolio	NN
asing	JJ
.	AUX

Hal	NN
ini	CW
dilatarbelakangi	VP
oleh	CW
kondisi	NN
pasar	NN
keuangan	NN
internasional	JJ
yang	CW
masih	VP
belum	CW
pulih	VP
dari	CW
dampak	NN
krisis	JJ
sub	NN
-	AUX
prime	AUX
mortgage	AUX
di	CW
Amerika	NNP
Serikat	NNP
,	AUX
ditambah	VP
dengan	CW
muncul	VP
-nya	NN
persepsi	NN
negatif	JJ
di	CW
kalangan	NN
investor	NN
mengenai	CW
daya tahan	NN
keuangan	NN
negara	NN
APBN	NN
terhadap	CW
tekanan	NN
kenaikan	NN
harga	NN
minyak	NN
.	AUX

Pencabutan	NN
izin usaha	NN
tersebut	CW
berlaku	VP
sejak	CW
28	NUM
Mei	NNP
2008	NUM
,	AUX
kata	VP
Sekretaris	NNP
Bapepam	NNP
,	AUX
Ngalim	NNP
Sawega	NNP
dalam	CW
pengumuman	NN
-nya	NN
yang	CW
dirilis	VP
,	AUX
Selasa	NNP
.	AUX

Ngalim	NNP
mengatakan	VP
,	AUX
keempat	NUM
perusahaan	NN
manajer	NN
investasi	NN
tersebut	CW
dilarang	VP
melakukan	VP
kegiatan	NN
usaha	NN
sebagai	CW
manajer	NN
investasi	NN
,	AUX

serta	CW
diwajibkan	VP
untuk	CW
menyelesaikan	VP
segala	NUM
kewajiban	NN
dengan	CW
pihak	NN
lain	JJ
yang	CW
berkepentingan	VP
.	AUX

Selain	CW
itu	CW
Bapepam	NNP
juga	CW
telah	VP
mencabut	VP
izin usaha	NN
perusahaan	NN
efek	NN
atas nama	NN
PT	NNP
Pentasena	NNP
Arthasentosa	NNP
.	AUX

Hal	NN
ini	CW
tertuang	VP
dalam	CW
surat	NN
Bapepam	NNP
per	CW
5	NUM
Juni	NNP
208	NUM
.	AUX

Pemerintah	NN
menjanjikan	VP
,	AUX
para	CW
investor	NN
domestik	JJ
dan	CW
asing	JJ
,	AUX
berpeluang	VP
memperoleh	VP
keringanan	NN
pajak	NN
,	AUX
jika	CW
mengikuti	VP
aturan-aturan	NN
mengenai	CW
rencana	NN
tata ruang	NN
dan	CW
wilayah	NN
RTRW	AUX
,	AUX
baik	CW
wilayah	NN
,	AUX
provinsi	NN
,	AUX
maupun	CW
nasional	JJ
.	AUX

Bisa	VP
itu	CW
,	AUX
tapi	CW
itu	CW
semua	NUM
akan	VP
diatur	VP
dalam	CW
PP	NN
khusus	JJ
tentang	CW
insentif	NN
,	AUX
kata	VP
Dirjen	NNP
Penataan	NNP
Ruang	NNP
Departemen	NNP
PU	NNP
Imam	NNP
Ernawi	NNP
di	CW
sela-sela	NN
sosialisasi	NN
PP	NN
26	NUM
/	AUX
2008	NUM
tentang	CW
RTRW	NN
di	CW
Gedung	NNP
Bappenas	NNP
Jakarta	NNP
,	AUX
Senin	NNP
.	AUX

Atau	CW
kalau	CW
menurut	CW
ketinggian	NN
,	AUX
maksimum	NN
4	NUM
lantai	NN
,	AUX
tapi	CW
hanya	CW
dibangun	VP
dua	NUM
lantai	NN
sehingga	CW
dia	NN
bisa	VP
mendapat	VP
insentif	NN
,	AUX
kata	VP
-nya	NN
menjelaskan	VP
.	AUX

Menurut	CW
-nya	NN
,	AUX
PP	NN
yang	CW
diharapkan	VP
selesai	VP
tahun	NN
depan	NN
itu	CW
nanti	NN
-nya	NN
juga	CW
melibatkan	VP
pemerintah daerah	NN
dalam	CW
pemberian	NN
insentif	NN
,	AUX
terutama	JJ
atas	CW
pemanfaatan	NN
tata ruang	NN
di	CW
wilayah	NN
.	AUX

Besaran	NN
dan	CW
jenis	NN
kemudahan	NN
yang	CW
diberikan	VP
juga	CW
akan	VP
ditentukan	VP
oleh	CW
masing-masing	NUM
pemda	NN
,	AUX
kata	VP
-nya	NN
.	AUX

Menurut	CW
pasal	NN
118	NUM
PP	NN
tersebut	CW
,	AUX
selain	CW
insentif	NN
,	AUX
tentu	CW
saja	CW
ada	VP
disinsentif	JJ
atau	CW
pelaksanaan	NN
pembangunan	NN
atau	CW
investasi	NN
yang	CW
menyalahi	VP
RTRW	NN
seperti	CW
pengenaan	NN
pajak	NN
yang	CW
tinggi	JJ
,	AUX
pembatasan	NN
penyediaan	NN
infrastruktur	NN
,	AUX
pengenaan	NN
kompensasi	NN
dan	CW
penalti	NN
.	AUX

Badan	NNP
Pusat	NNP
Statistik	NNP
BPS	NNP
mencatat	VP
inflasi	NN
pada	CW
Mei	NNP
2008	NUM
tercatat	VP
1,41	NUM
persen	NUM
akibat	NN
kenaikan	NN
harga	NN
bahan bakar	NN
minyak	NN
BBM	NN
dan	CW
spekulasi	NN
menjelang	CW
kenaikan	NN
harga	NN
BBM	NN
.	AUX

Kepala	NNP
BPS	NNP
Rusman	NNP
Heriawan	NNP
di	CW
Jakarta	NNP
,	AUX
Senin	NNP
mengatakan	VP
,	AUX
inflasi	NN
tahun	NN
kalender	NN
Januari	NNP
-	AUX
Mei	NNP
berada	VP
pada	CW
5,47	NUM
persen	NUM
dan	CW
inflasi	NN
tahunan	NN
year	AUX
on	AUX
year	AUX
sebesar	JJ
10,38	NUM
persen	NUM
.	AUX

Untuk	CW
pertama	NUM
kali	NN
-nya	NN
sejak	CW
Oktober	NNP
2005	NUM
,	AUX
kenaikan	NN
harga	NN
BBM	NN
sebelum	CW
-nya	NN
,	AUX
seluruh	NUM
45	NUM
kota	NN
mengalami	VP
inflasi	NN
,	AUX
kata	VP
Rusman	NNP
.	AUX

BPS	NNP
mencatat	VP
,	AUX
kenaikan	NN
harga	NN
terbesar	JJ
terlihat	VP
pada	CW
kelompok	NN
transportasi	NN
,	AUX
komunikasi	NN
,	AUX
dan	CW
jasa	NN
keuangan	NN
2,23	NUM
persen	NUM
,	AUX
kelompok	NN
bahan makanan	NN
1,72	NUM
persen	NUM
,	AUX
serta	CW
kelompok	NN
perumahan	NN
,	AUX
air	NN
,	AUX
listrik	NN
,	AUX
gas	NN
,	AUX
dan	CW
bahan bakar	NN
1,58	NUM
persen	NUM
.	AUX

Pada	CW
Mei	NNP
terjadi	VP
kenaikan	NN
harga	NN
premium	NN
8,59	NUM
persen	NUM
dari	CW
harga	NN
pada	CW
bulan	NN
April	NNP
Rp	AUX
4.500	NUM
menjadi	VP
Rp	AUX
4.887	NUM
,	AUX
yaitu	CW
harga	NN
rata-rata	JJ
premium	NN
pada	CW
Mei	NNP
sehingga	CW
sumbangan	NN
terhadap	CW
inflasi	NN
0,29	NUM
persen	NUM
dari	CW
1,41	NUM
persen	NUM
,	AUX
kata	VP
-nya	NN
.	AUX

Kenaikan	NN
harga	NN
premium	NN
rata-rata	JJ
Rp	AUX
4.887	NUM
itu	CW
,	AUX
kata	VP
-nya	NN
